15-minute-apps-master,http_without_tls,6
15-minute-apps-master,ignore_except_block,2
2019_Python_Web_Dev-master,debug_true,1
2019_Python_Web_Dev-master,ignore_except_block,2
Amazon-Flipkart-Price-Comparison-Engine-master,http_without_tls,4
Amazon-Flipkart-Price-Comparison-Engine-master,ignore_except_block,2
AmazonDjangoShop-master,debug_true,1
AndroidGCMTutorial-master,debug_true,1
AndroidGCMTutorial-master,ignore_except_block,15
AndroidGCMTutorial-master,hardcoded_secret,34
AndroidGCMTutorial-master,insecure_code_execution,4
AndroidGCMTutorial-master,shell_injection,2
ArchiveBot-master,shell_injection,2
ArchiveBot-master,ignore_except_block,15
ArchiveBot-master,assert_used,14
ArchiveBot-master,http_without_tls,1
ArchiveBot-master,harcoded_tmp_dir,1
ArchiveBot-master,hardcoded_secret,3
AsyncAWS-master,assert_used,5
Automatic_tagging_of_clothing_in_E-Commerce-master,http_without_tls,1
Big-Basket-Delivery-Slots-master,shell_injection,3
BillCipher-master,shell_injection,9
BillCipher-master,http_without_tls,14
BillCipher-master,ignore_except_block,29
BillCipher-master,insecure_cipher_used,1
BizzMe-master,debug_true,1
BizzMe-master,ignore_except_block,4
Building-RESTful-Python-Web-Services-master,hardcoded_secret,34
Building-RESTful-Python-Web-Services-master,debug_true,23
Building-Serverless-Python-Web-Services-with-Zappa-master,debug_true,4
Building-Serverless-Python-Web-Services-with-Zappa-master,http_without_tls,5
Building-Serverless-Python-Web-Services-with-Zappa-master,assert_used,2
Bus-Reservation-System-master,ignore_except_block,433
Bus-Reservation-System-master,insecure_code_execution,23
Bus-Reservation-System-master,shell_injection,20
Bus-Reservation-System-master,debug_true,1
Bus-Reservation-System-master,harcoded_tmp_dir,14
Bus-Reservation-System-master,empty_password,9
Bus-Reservation-System-master,hardcoded_secret,97
Bus-Reservation-System-master,assert_used,179
Bus-Reservation-System-master,bad_file_permissions,17
Bus-Reservation-System-master,insecure_cipher_used,6
Bus-Reservation-System-master,xss_spotted,58
Bus-Reservation-System-master,insecure_data_diserialization,6
CCXTSharp-master,ignore_except_block,2
Cactus_Refactored-master,ignore_except_block,9
Cactus_Refactored-master,shell_injection,4
Catsup-master,ignore_except_block,2
Catsup-master,hardcoded_secret,1
Catsup-master,yaml_load_used,1
Catsup-master,shell_injection,1
Catsup-master,insecure_code_execution,2
Comparative-Analysis-Review-System-master,http_without_tls,3
Django-E-Commerce-master,debug_true,2
Django-E-Commerce-master,xss_spotted,51
Django-E-Commerce-master,hardcoded_secret,78
Django-E-Commerce-master,ignore_except_block,275
Django-E-Commerce-master,insecure_code_execution,7
Django-E-Commerce-master,empty_password,4
Django-E-Commerce-master,assert_used,78
Django-E-Commerce-master,harcoded_tmp_dir,2
Django-E-Commerce-master,bad_file_permissions,7
Django-E-Commerce-master,shell_injection,4
Django-E-Commerce-master,insecure_cipher_used,6
Django-E-Commerce-master,insecure_data_diserialization,6
Django-Ecommerce-master,debug_true,3
Django-Ecommerce-master,xss_spotted,5
Django-eCommerce-tutorial-manascode-master,debug_true,1
Dynatrace-hybris-eCommerce-Fastpack-master,http_without_tls,1
Dynatrace-hybris-eCommerce-Fastpack-master,hardcoded_secret,2
E-Commerce-API-Python-master,debug_true,1
E-Commerce-API-Python-master,harcoded_tmp_dir,24
E-Commerce-API-Python-master,ignore_except_block,363
E-Commerce-API-Python-master,insecure_code_execution,60
E-Commerce-API-Python-master,hardcoded_secret,202
E-Commerce-API-Python-master,shell_injection,21
E-Commerce-API-Python-master,bad_file_permissions,18
E-Commerce-API-Python-master,assert_used,265
E-Commerce-API-Python-master,insecure_cipher_used,5
E-Commerce-API-Python-master,empty_password,2
E-Commerce-API-Python-master,insecure_data_diserialization,19
E-Commerce-API-Python-master,sql_injection,1
E-Commerce-Condiments-shop-master,debug_true,3
E-Commerce-Condiments-shop-master,hardcoded_secret,5
E-Commerce-Condiments-shop-master,xss_spotted,5
E-Commerce-Website-master,xss_spotted,43
E-Commerce-Website-master,hardcoded_secret,140
E-Commerce-Website-master,ignore_except_block,471
E-Commerce-Website-master,assert_used,271
E-Commerce-Website-master,empty_password,10
E-Commerce-Website-master,insecure_code_execution,24
E-Commerce-Website-master,insecure_cipher_used,6
E-Commerce-Website-master,bad_file_permissions,25
E-Commerce-Website-master,shell_injection,15
E-Commerce-Website-master,insecure_data_diserialization,8
E-Commerce-Website-master,harcoded_tmp_dir,31
E-Commerce-Website-master,debug_true,1
E-commerce-Site-Created-Using-Django-1.11.1-master,debug_true,1
E-commerce-Site-Created-Using-Django-1.11.1-master,ignore_except_block,1
E-commerce-Site-Created-Using-Django-1.11.1-master,hardcoded_secret,2
E-commerce-Website-CS50--master,ignore_except_block,1
Ecommerce-Product-price-monitoring-tool-using-Data-Analytics-Web-scraping-master,insecure_code_execution,2
Eel-master,ignore_except_block,1
Eel-master,insecure_code_execution,2
Eel-master,assert_used,1
Eel-master,shell_injection,1
Emotion-Analysis-master,hardcoded_secret,1
Emotion-Analysis-master,insecure_data_diserialization,1
Emotion-Analysis-master,debug_true,1
Flask-Building-Python-Web-Services-master,debug_true,41
Flask-Building-Python-Web-Services-master,hardcoded_secret,24
Flask-MonitoringDashboard-master,hardcoded_secret,3
Flask-MonitoringDashboard-master,ignore_except_block,1
Flask-Scaffold-master,yaml_load_used,1
Flask-Scaffold-master,debug_true,1
Flask-Scaffold-master,hardcoded_secret,10
Flask-Scaffold-master,shell_injection,9
Flask-Scaffold-master,assert_used,6
Flask-Scaffold-master,ignore_except_block,3
FlaskApiEcommerce-master,debug_true,1
FlaskApiEcommerce-master,insecure_cipher_used,6
FlaskApiEcommerce-master,hardcoded_secret,9
FlaskApiEcommerce-master,empty_password,1
FreeDiscovery-master,http_without_tls,3
FreeDiscovery-master,insecure_data_diserialization,5
FreeDiscovery-master,ignore_except_block,4
FreeDiscovery-master,hardcoded_secret,8
Frobshop-master,debug_true,1
GarminPlotter-master,harcoded_tmp_dir,3
GeoHealthCheck-master,bad_file_permissions,1
GeoHealthCheck-master,hardcoded_secret,18
GeoHealthCheck-master,ignore_except_block,6
GeoHealthCheck-master,debug_true,1
GithubSpeedUp-master,http_without_tls,1
HanTTS-master,ignore_except_block,2
Hands-On-RESTful-Python-Web-Services-Second-Edition-master,debug_true,11
Hands-On-RESTful-Python-Web-Services-Second-Edition-master,hardcoded_secret,33
HawkScan-master,shell_injection,6
HawkScan-master,http_without_tls,27
HawkScan-master,ignore_except_block,26
HawkScan-master,insecure_cipher_used,2
Instagram-Crawler-master,ignore_except_block,1
Instagram-Crawler-master,debug_true,1
J-Kart-master,insecure_cipher_used,1
J-Kart-master,debug_true,1
J-Kart-master,hardcoded_secret,2
J-Kart-master,ignore_except_block,1
Juxtaposition-Generator-master,http_without_tls,2
Kart-master,insecure_cipher_used,3
Kart-master,http_without_tls,1
Kart-master,xss_spotted,2
Kart-master,hardcoded_secret,2
Kart-master,ignore_except_block,3
Kart-master,debug_true,2
KeenClient-Python-master,ignore_except_block,1
KeenClient-Python-master,hardcoded_secret,1
KeenClient-Python-master,assert_used,8
KindleEar-master,ignore_except_block,130
KindleEar-master,insecure_code_execution,2
KindleEar-master,hardcoded_secret,51
KindleEar-master,assert_used,12
KindleEar-master,yaml_load_used,1
KindleEar-master,insecure_data_diserialization,11
KindleEar-master,harcoded_tmp_dir,3
KindleEar-master,empty_password,1
KindleEar-master,insecure_cipher_used,2
Lexos-master,assert_used,11
Lexos-master,hardcoded_secret,15
Lexos-master,insecure_data_diserialization,4
Lexos-master,ignore_except_block,8
Lexos-master,insecure_code_execution,1
Lexos-master,http_without_tls,1
LinkedRW-master,empty_password,1
LinkedRW-master,hardcoded_secret,3
LinkedRW-master,ignore_except_block,8
LinkedRW-master,http_without_tls,1
Look4Face-master,assert_used,1
Look4Face-master,shell_injection,2
Look4Face-master,insecure_cipher_used,1
Look4Face-master,insecure_data_diserialization,1
Look4Face-master,debug_true,1
MachineLearning-DeepLearning-NLP-LeetCode-StatisticalLearningMethod-TensorFlow-master,assert_used,8
MechanicalSoup-master,insecure_code_execution,1
MechanicalSoup-master,assert_used,4
MechanicalSoup-master,ignore_except_block,3
MicroSite-master,yaml_load_used,2
MicroSite-master,ignore_except_block,5
MicroSite-master,hardcoded_secret,2
MicroSite-master,http_without_tls,1
